index,lon,lat,alt,
607,-73.91537323,45.45478491,-11.29955578,
608,-73.91537519,45.45478473,-11.30021477,
609,-73.91537676,45.45478479,-11.29935932,
610,-73.91537840,45.45478482,-11.29632378,
611,-73.91538183,45.45478458,-11.29365253,
612,-73.91538183,45.45478458,-11.29365253,
613,-73.91538356,45.45478448,-11.29375553,
614,-73.91538584,45.45478457,-11.29539299,
615,-73.91538784,45.45478450,-11.29697800,
616,-73.91538970,45.45478457,-11.29851055,
617,-73.91539113,45.45478431,-11.29952526,
618,-73.91539339,45.45478421,-11.29932690,
619,-73.91539494,45.45478413,-11.29784012,
620,-73.91539663,45.45478389,-11.29610348,
621,-73.91539797,45.45478383,-11.29292393,
622,-73.91539944,45.45478377,-11.29088116,
623,-73.91540093,45.45478369,-11.28913784,
624,-73.91540221,45.45478383,-11.28796959,
625,-73.91540369,45.45478377,-11.28738213,
626,-73.91540504,45.45478354,-11.28605938,
627,-73.91540616,45.45478348,-11.28439522,
628,-73.91540727,45.45478357,-11.28245354,
629,-73.91540839,45.45478342,-11.28121662,
630,-73.91540941,45.45478349,-11.27992916,
631,-73.91541052,45.45478338,-11.27843952,
632,-73.91541180,45.45478333,-11.27758026,
633,-73.91541328,45.45478339,-11.27681828,
634,-73.91541486,45.45478329,-11.27598190,
635,-73.91541656,45.45478320,-11.27587509,
636,-73.91541865,45.45478314,-11.27647591,
637,-73.91542108,45.45478317,-11.27756500,
638,-73.91542334,45.45478304,-11.27886009,
639,-73.91542561,45.45478293,-11.28022957,
640,-73.91542812,45.45478282,-11.28202534,
641,-73.91543090,45.45478274,-11.28397846,
642,-73.91543343,45.45478284,-11.28535366,
643,-73.91543596,45.45478276,-11.28756618,
644,-73.91543910,45.45478266,-11.28915977,
645,-73.91544405,45.45478249,-11.29188156,
646,-73.91544405,45.45478249,-11.29188156,
647,-73.91544661,45.45478252,-11.29334736,
648,-73.91544867,45.45478225,-11.29459000,
649,-73.91545096,45.45478216,-11.29558849,
650,-73.91545324,45.45478209,-11.29744053,
651,-73.91545551,45.45478188,-11.29957104,
652,-73.91545775,45.45478186,-11.29993439,
653,-73.91546056,45.45478179,-11.30181217,
654,-73.91546277,45.45478172,-11.30437279,
655,-73.91546527,45.45478168,-11.30631447,
656,-73.91546771,45.45478162,-11.30734921,
657,-73.91546953,45.45478169,-11.30633926,
658,-73.91547168,45.45478163,-11.30510807,
659,-73.91547370,45.45478153,-11.30276108,
660,-73.91547534,45.45478142,-11.30064964,
661,-73.91547738,45.45478136,-11.29846668,
662,-73.91547898,45.45478133,-11.29621983,
663,-73.91548103,45.45478129,-11.29471493,
664,-73.91548283,45.45478124,-11.29490948,
665,-73.91548476,45.45478129,-11.29565620,
666,-73.91548968,45.45478145,-11.29602909,
667,-73.91548968,45.45478145,-11.29602909,
668,-73.91549274,45.45478143,-11.29517365,
669,-73.91549494,45.45478141,-11.29487705,
670,-73.91549796,45.45478139,-11.29548645,
671,-73.91550122,45.45478138,-11.29622364,
672,-73.91550426,45.45478138,-11.29667568,
673,-73.91550769,45.45478134,-11.29818535,
674,-73.91551438,45.45478131,-11.30083561,
675,-73.91551438,45.45478131,-11.30083561,
676,-73.91551784,45.45478138,-11.30294037,
677,-73.91552096,45.45478126,-11.30528259,
678,-73.91552497,45.45478130,-11.30637550,
679,-73.91552888,45.45478126,-11.30607033,
680,-73.91553214,45.45478108,-11.30601501,
681,-73.91553596,45.45478110,-11.30753803,
682,-73.91553944,45.45478098,-11.30679131,
683,-73.91554218,45.45478094,-11.30663776,
684,-73.91554513,45.45478103,-11.30620098,
685,-73.91554734,45.45478104,-11.30617332,
686,-73.91554917,45.45478088,-11.30633736,
687,-73.91555132,45.45478079,-11.30844498,
688,-73.91555341,45.45478076,-11.31082916,
689,-73.91555535,45.45478067,-11.31255627,
690,-73.91555718,45.45478055,-11.31353378,
691,-73.91555957,45.45478058,-11.31249046,
692,-73.91556153,45.45478052,-11.30967712,
693,-73.91556391,45.45478039,-11.30478477,
694,-73.91556650,45.45478025,-11.29933262,
695,-73.91557075,45.45478008,-11.28621960,
696,-73.91557075,45.45478008,-11.28621960,
697,-73.91557305,45.45478003,-11.27871990,
698,-73.91557832,45.45477990,-11.26510620,
699,-73.91557832,45.45477990,-11.26510620,
700,-73.91558073,45.45477982,-11.25872612,
701,-73.91558353,45.45477975,-11.25252914,
702,-73.91558661,45.45477964,-11.24700832,
703,-73.91558926,45.45477955,-11.24579620,
704,-73.91559221,45.45477946,-11.24680901,
705,-73.91559539,45.45477934,-11.24993038,
706,-73.91559803,45.45477929,-11.25436115,
707,-73.91560158,45.45477908,-11.26038170,
708,-73.91560494,45.45477888,-11.26817608,
709,-73.91560757,45.45477875,-11.27508831,
710,-73.91561019,45.45477873,-11.28353214,
711,-73.91561239,45.45477874,-11.29349613,
712,-73.91561484,45.45477864,-11.30464363,
713,-73.91561668,45.45477858,-11.31475639,
714,-73.91561874,45.45477841,-11.32442379,
715,-73.91561992,45.45477847,-11.33121014,
716,-73.91562139,45.45477840,-11.33824444,
717,-73.91562257,45.45477838,-11.34361839,
718,-73.91562365,45.45477848,-11.34700012,
719,-73.91562463,45.45477856,-11.34646511,
720,-73.91562531,45.45477856,-11.34256458,
721,-73.91562583,45.45477853,-11.33608341,
722,-73.91562615,45.45477855,-11.32913113,
723,-73.91562631,45.45477854,-11.32184124,
724,-73.91562631,45.45477840,-11.31409550,
725,-73.91562628,45.45477840,-11.30198574,
726,-73.91562628,45.45477840,-11.30198574,
727,-73.91562604,45.45477841,-11.29619503,
728,-73.91562595,45.45477842,-11.29100609,
729,-73.91562578,45.45477843,-11.28656483,
730,-73.91562563,45.45477840,-11.28266144,
731,-73.91562563,45.45477840,-11.28266144,
732,-73.91562563,45.45477840,-11.28266144,
