index,x,y,z,
627,10.57038471,-34.42994798,11.28605938,
628,10.48269635,-34.43613542,11.28439522,
629,10.39568290,-34.42624772,11.28245354,
630,10.30826051,-34.44288362,11.28121662,
631,10.22862092,-34.43570626,11.27992916,
632,10.14208390,-34.44773019,11.27843952,
633,10.04202107,-34.45360864,11.27758026,
634,9.92665118,-34.44621766,11.27681828,
635,9.80312715,-34.45715822,11.27598190,
636,9.67061817,-34.46814073,11.27587509,
637,9.50705118,-34.47461809,11.27647591,
638,9.31785701,-34.47103799,11.27756500,
639,9.14081437,-34.48535264,11.27886009,
640,8.96407542,-34.49832452,11.28022957,
641,8.76825082,-34.50986208,11.28202534,
642,8.55064327,-34.51846231,11.28397846,
643,8.35338230,-34.50762094,11.28535366,
644,8.15605744,-34.51636232,11.28756618,
645,7.91073156,-34.52782930,11.28915977,
646,7.52387217,-34.54639925,11.29188156,
647,7.52387217,-34.54639925,11.29188156,
648,7.32419226,-34.54293169,11.29334736,
649,7.16335557,-34.57313074,11.29459000,
650,6.98437286,-34.58326830,11.29558849,
651,6.80672073,-34.59105601,11.29744053,
652,6.62949017,-34.61488261,11.29957104,
653,6.45436243,-34.61711421,11.29993439,
654,6.23497831,-34.62490000,11.30181217,
655,6.06243095,-34.63291468,11.30437279,
656,5.86695849,-34.63713374,11.30631447,
657,5.67644854,-34.64382663,11.30734921,
658,5.53464893,-34.63577571,11.30633926,
659,5.36669395,-34.64226641,11.30510807,
660,5.20870072,-34.65375056,11.30276108,
661,5.08056941,-34.66585460,11.30064964,
662,4.92125092,-34.67309871,11.29846668,
663,4.79616199,-34.67622676,11.29621983,
664,4.63658422,-34.68000903,11.29471493,
665,4.49614846,-34.68636432,11.29490948,
666,4.34512637,-34.68026843,11.29565620,
667,3.96101026,-34.66219249,11.29602909,
668,3.96101026,-34.66219249,11.29602909,
669,3.72212608,-34.66429629,11.29517365,
670,3.54979894,-34.66695323,11.29487705,
671,3.31411247,-34.66908183,11.29548645,
672,3.06000071,-34.67078319,11.29622364,
673,2.82210358,-34.67076411,11.29667568,
674,2.55461243,-34.67498126,11.29818535,
675,2.03232876,-34.67844691,11.30083561,
676,2.03232876,-34.67844691,11.30083561,
677,1.76202517,-34.67082133,11.30294037,
678,1.51833973,-34.68374934,11.30528259,
679,1.20490265,-34.67892947,11.30637550,
680,0.89991141,-34.68334117,11.30607033,
681,0.64521286,-34.70348087,11.30601501,
682,0.34721443,-34.70121112,11.30753803,
683,0.07545602,-34.71435848,11.30679131,
684,-0.13902636,-34.71886554,11.30663776,
685,-0.36940131,-34.70884242,11.30620098,
686,-0.54179500,-34.70870891,11.30617332,
687,-0.68451017,-34.72595134,11.30633736,
688,-0.85218789,-34.73562351,11.30844498,
689,-1.01529509,-34.73983112,11.31082916,
690,-1.16721805,-34.74963680,11.31255627,
691,-1.31038956,-34.76217952,11.31353378,
692,-1.49688719,-34.75919262,11.31249046,
693,-1.64955161,-34.76566997,11.30967712,
694,-1.83567063,-34.78090397,11.30478477,
695,-2.03758066,-34.79599110,11.29933262,
696,-2.36948186,-34.81480900,11.28621960,
697,-2.36948186,-34.81480900,11.28621960,
698,-2.54953836,-34.82036320,11.27871990,
699,-2.96048526,-34.83526341,11.26510620,
700,-2.96048526,-34.83526341,11.26510620,
701,-3.14934992,-34.84391323,11.25872612,
702,-3.36793598,-34.85177532,11.25252914,
703,-3.60843663,-34.86367337,11.24700832,
704,-3.81521233,-34.87442128,11.24579620,
705,-4.04569935,-34.88362233,11.24680901,
706,-4.29384753,-34.89696423,11.24993038,
707,-4.49959042,-34.90280072,11.25436115,
708,-4.77696695,-34.92644040,11.26038170,
709,-5.03912472,-34.94901578,11.26817608,
710,-5.24495912,-34.96259992,11.27508831,
711,-5.44924003,-34.96516340,11.28353214,
712,-5.62102622,-34.96391027,11.29349613,
713,-5.81226173,-34.97524183,11.30464363,
714,-5.95618045,-34.98257177,11.31475639,
715,-6.11680954,-35.00082510,11.32442379,
716,-6.20896735,-34.99374120,11.33121014,
717,-6.32408595,-35.00166242,11.33824444,
718,-6.41584606,-35.00404661,11.34361839,
719,-6.50016369,-34.99357908,11.34700012,
720,-6.57690718,-34.98476522,11.34646511,
721,-6.63016443,-34.98425596,11.34256458,
722,-6.67057085,-34.98766630,11.33608341,
723,-6.69571841,-34.98589437,11.32913113,
724,-6.70808095,-34.98690145,11.32184124,
725,-6.70786256,-35.00204961,11.31409550,
726,-6.70607918,-35.00167768,11.30198574,
727,-6.70607918,-35.00167768,11.30198574,
728,-6.68698462,-35.00098150,11.29619503,
729,-6.67985874,-34.99973981,11.29100609,
730,-6.66703557,-34.99925344,11.28656483,
731,-6.65494864,-35.00167959,11.28266144,
732,-6.65494864,-35.00167959,11.28266144,
733,-6.65494864,-35.00167959,11.28266144,
