index,x,y,z,
640,14.96367881,1.70904744,-0.00574780,
641,14.74607126,1.70044721,-0.00770092,
642,14.54881029,1.71128858,-0.00907612,
643,14.35148543,1.70254720,-0.01128864,
644,14.10615955,1.69108022,-0.01288223,
645,13.71930016,1.67251027,-0.01560402,
646,13.71930016,1.67251027,-0.01560402,
647,13.51962025,1.67597783,-0.01706982,
648,13.35878356,1.64577878,-0.01831245,
649,13.17980085,1.63564122,-0.01931095,
650,13.00214872,1.62785351,-0.02116299,
651,12.82491816,1.60402691,-0.02329350,
652,12.64979042,1.60179531,-0.02365685,
653,12.43040630,1.59400952,-0.02553463,
654,12.25785894,1.58599484,-0.02809525,
655,12.06238648,1.58177578,-0.03003693,
656,11.87187653,1.57508289,-0.03107166,
657,11.73007692,1.58313381,-0.03006172,
658,11.56212194,1.57664311,-0.02883053,
659,11.40412871,1.56515896,-0.02648354,
660,11.27599740,1.55305492,-0.02437210,
661,11.11667891,1.54581081,-0.02218914,
662,10.99158998,1.54268276,-0.01994228,
663,10.83201221,1.53890049,-0.01843739,
664,10.69157645,1.53254520,-0.01863194,
665,10.54055436,1.53864109,-0.01937866,
666,10.15643825,1.55671703,-0.01975155,
667,10.15643825,1.55671703,-0.01975155,
668,9.91755407,1.55461323,-0.01889610,
669,9.74522693,1.55195629,-0.01859951,
670,9.50954046,1.54982769,-0.01920891,
671,9.25542870,1.54812633,-0.01994610,
672,9.01753157,1.54814541,-0.02039814,
673,8.75004042,1.54392826,-0.02190781,
674,8.22775675,1.54046261,-0.02455807,
675,8.22775675,1.54046261,-0.02455807,
676,7.95745316,1.54808819,-0.02666283,
677,7.71376772,1.53516018,-0.02900505,
678,7.40033064,1.53998005,-0.03009796,
679,7.09533940,1.53556835,-0.02979279,
680,6.84064085,1.51542865,-0.02973747,
681,6.54264242,1.51769840,-0.03126049,
682,6.27088401,1.50455104,-0.03051376,
683,6.05640163,1.50004398,-0.03036022,
684,5.82602668,1.51006710,-0.02992344,
685,5.65363299,1.51020061,-0.02989578,
686,5.51091782,1.49295818,-0.03005981,
687,5.34324010,1.48328601,-0.03216743,
688,5.18013290,1.47907840,-0.03455162,
689,5.02820994,1.46927272,-0.03627872,
690,4.88503843,1.45673000,-0.03725624,
691,4.69854080,1.45971690,-0.03621292,
692,4.54587638,1.45323955,-0.03339958,
693,4.35975736,1.43800555,-0.02850723,
694,4.15784733,1.42291842,-0.02305508,
695,3.82594613,1.40410052,-0.00994205,
696,3.82594613,1.40410052,-0.00994205,
697,3.64588963,1.39854632,-0.00244236,
698,3.23494273,1.38364611,0.01117134,
699,3.23494273,1.38364611,0.01117134,
700,3.04607807,1.37499629,0.01755142,
701,2.82749201,1.36713420,0.02374840,
702,2.58699136,1.35523615,0.02926922,
703,2.38021566,1.34448824,0.03048134,
704,2.14972864,1.33528719,0.02946854,
705,1.90158046,1.32194529,0.02634716,
706,1.69583757,1.31610880,0.02191639,
707,1.41846104,1.29246912,0.01589584,
708,1.15630327,1.26989374,0.00810146,
709,0.95046887,1.25630960,0.00118923,
710,0.74618796,1.25374612,-0.00725460,
711,0.57440177,1.25499925,-0.01721859,
712,0.38316626,1.24366769,-0.02836609,
713,0.23924754,1.23633775,-0.03847885,
714,0.07861845,1.21808442,-0.04814625,
715,-0.01353936,1.22516832,-0.05493259,
716,-0.12865796,1.21724710,-0.06196690,
717,-0.22041807,1.21486291,-0.06734085,
718,-0.30473570,1.22533044,-0.07072258,
719,-0.38147919,1.23414430,-0.07018757,
720,-0.43473644,1.23465356,-0.06628704,
721,-0.47514286,1.23124322,-0.05980587,
722,-0.50029042,1.23301515,-0.05285358,
723,-0.51265296,1.23200807,-0.04556370,
724,-0.51243457,1.21685991,-0.03781796,
725,-0.51065119,1.21723184,-0.02570820,
726,-0.51065119,1.21723184,-0.02570820,
727,-0.49155663,1.21792802,-0.01991749,
728,-0.48443075,1.21916971,-0.01472855,
729,-0.47160758,1.21965608,-0.01028728,
730,-0.45952065,1.21722993,-0.00638390,
731,-0.45952065,1.21722993,-0.00638390,
732,-0.45952065,1.21722993,-0.00638390,
