index,lon,lat,alt,
607,-73.91534449,45.45496193,-13.48761368,
608,-73.91534515,45.45496245,-13.48097992,
609,-73.91534598,45.45496289,-13.47836876,
610,-73.91534658,45.45496340,-13.47721577,
611,-73.91534742,45.45496387,-13.47591209,
612,-73.91534816,45.45496430,-13.47548199,
613,-73.91534911,45.45496484,-13.47380352,
614,-73.91535012,45.45496547,-13.47187138,
615,-73.91535090,45.45496602,-13.46816730,
616,-73.91535253,45.45496721,-13.45970535,
617,-73.91535253,45.45496721,-13.45970535,
618,-73.91535343,45.45496787,-13.45922375,
619,-73.91535437,45.45496864,-13.46531773,
620,-73.91535531,45.45496945,-13.47036648,
621,-73.91535593,45.45496992,-13.47518349,
622,-73.91535672,45.45497049,-13.47565746,
623,-73.91535733,45.45497099,-13.47574043,
624,-73.91535805,45.45497171,-13.48029518,
625,-73.91535893,45.45497214,-13.47948933,
626,-73.91535976,45.45497290,-13.47899437,
627,-73.91536047,45.45497355,-13.47863960,
628,-73.91536126,45.45497433,-13.47882938,
629,-73.91536201,45.45497510,-13.47971249,
630,-73.91536289,45.45497592,-13.48205662,
631,-73.91536416,45.45497753,-13.48943233,
632,-73.91536416,45.45497753,-13.48943233,
633,-73.91536481,45.45497836,-13.49212933,
634,-73.91536550,45.45497908,-13.49565220,
635,-73.91536613,45.45497984,-13.50005722,
636,-73.91536687,45.45498066,-13.50363827,
637,-73.91536752,45.45498138,-13.50593758,
638,-73.91536838,45.45498224,-13.50881386,
639,-73.91536875,45.45498270,-13.51217175,
640,-73.91536903,45.45498311,-13.51242161,
641,-73.91536906,45.45498342,-13.50676441,
642,-73.91536913,45.45498361,-13.50260353,
643,-73.91536949,45.45498392,-13.50012875,
644,-73.91536932,45.45498383,-13.49831867,
645,-73.91536932,45.45498383,-13.49831867,
646,-73.91536932,45.45498383,-13.49831867,
