index,lon,lat,alt,
226,-73.91536325,45.45490625,-7.29501009,
227,-73.91536378,45.45490620,-7.29357672,
228,-73.91536453,45.45490595,-7.29218435,
229,-73.91536503,45.45490575,-7.29065704,
230,-73.91536580,45.45490571,-7.29074526,
231,-73.91536631,45.45490552,-7.29371500,
232,-73.91536689,45.45490537,-7.29594612,
233,-73.91536742,45.45490528,-7.29601479,
234,-73.91536816,45.45490505,-7.29423714,
235,-73.91536876,45.45490487,-7.29152870,
236,-73.91536956,45.45490470,-7.28827047,
237,-73.91537026,45.45490452,-7.28444672,
238,-73.91537097,45.45490436,-7.28046083,
239,-73.91537168,45.45490403,-7.27801180,
240,-73.91537235,45.45490376,-7.27610445,
241,-73.91537326,45.45490357,-7.27483177,
242,-73.91537406,45.45490334,-7.27622795,
243,-73.91537491,45.45490305,-7.27930069,
244,-73.91537552,45.45490282,-7.28230238,
245,-73.91537671,45.45490243,-7.28654099,
246,-73.91537671,45.45490243,-7.28654099,
247,-73.91537731,45.45490219,-7.28677988,
248,-73.91537803,45.45490197,-7.28612471,
249,-73.91537846,45.45490159,-7.28500319,
250,-73.91537909,45.45490135,-7.28311920,
251,-73.91537952,45.45490107,-7.28267431,
252,-73.91538026,45.45490076,-7.28287077,
253,-73.91538102,45.45490045,-7.28183460,
254,-73.91538207,45.45490012,-7.27926731,
255,-73.91538282,45.45489991,-7.27665567,
256,-73.91538379,45.45489954,-7.27630234,
257,-73.91538588,45.45489880,-7.27506113,
258,-73.91538588,45.45489880,-7.27506113,
259,-73.91538682,45.45489832,-7.27321529,
260,-73.91538828,45.45489790,-7.27050924,
261,-73.91538984,45.45489736,-7.26811218,
262,-73.91539331,45.45489620,-7.26192856,
263,-73.91539331,45.45489620,-7.26192856,
264,-73.91539507,45.45489553,-7.25939655,
265,-73.91539710,45.45489488,-7.25744629,
266,-73.91539906,45.45489429,-7.25553083,
267,-73.91540107,45.45489364,-7.25314188,
268,-73.91540292,45.45489304,-7.25238800,
269,-73.91540467,45.45489247,-7.25037241,
270,-73.91540650,45.45489202,-7.24818039,
271,-73.91540846,45.45489148,-7.24786425,
272,-73.91541067,45.45489090,-7.24921942,
273,-73.91541270,45.45489034,-7.25039530,
274,-73.91541486,45.45488978,-7.25020361,
275,-73.91541691,45.45488913,-7.25103855,
276,-73.91541944,45.45488865,-7.25276709,
277,-73.91542170,45.45488794,-7.25472021,
278,-73.91542416,45.45488729,-7.25870609,
279,-73.91542705,45.45488663,-7.26533556,
280,-73.91542951,45.45488611,-7.27086687,
281,-73.91543162,45.45488542,-7.27527380,
282,-73.91543364,45.45488519,-7.28046608,
283,-73.91543518,45.45488488,-7.28584957,
284,-73.91543691,45.45488458,-7.28967667,
285,-73.91543835,45.45488413,-7.29374266,
286,-73.91543972,45.45488393,-7.29634237,
287,-73.91544073,45.45488381,-7.29779196,
288,-73.91544189,45.45488361,-7.29677343,
289,-73.91544306,45.45488337,-7.29573298,
290,-73.91544427,45.45488317,-7.29552555,
291,-73.91544546,45.45488291,-7.29241180,
292,-73.91544695,45.45488252,-7.28772831,
293,-73.91544827,45.45488235,-7.28210831,
294,-73.91544988,45.45488188,-7.27369928,
295,-73.91545127,45.45488159,-7.26881552,
296,-73.91545304,45.45488119,-7.26526594,
297,-73.91545463,45.45488099,-7.26573133,
298,-73.91545610,45.45488054,-7.27053070,
299,-73.91545749,45.45488023,-7.27601385,
300,-73.91545876,45.45487996,-7.27702522,
301,-73.91546035,45.45487953,-7.27653074,
302,-73.91546176,45.45487902,-7.27580118,
303,-73.91546325,45.45487844,-7.27373838,
304,-73.91546443,45.45487815,-7.26939869,
305,-73.91546565,45.45487749,-7.26419544,
306,-73.91546738,45.45487697,-7.26171541,
307,-73.91546897,45.45487637,-7.25844049,
308,-73.91547082,45.45487555,-7.25466394,
309,-73.91547239,45.45487498,-7.25485468,
310,-73.91547437,45.45487433,-7.25651169,
311,-73.91547601,45.45487370,-7.25785303,
312,-73.91547780,45.45487314,-7.25953960,
313,-73.91547950,45.45487259,-7.26158094,
314,-73.91548153,45.45487191,-7.26592875,
315,-73.91548546,45.45487047,-7.27218390,
316,-73.91548546,45.45487047,-7.27218390,
317,-73.91548758,45.45486987,-7.27274370,
